"Date","AAPL","SPX","VIX","SPGSCITR","BNDGLB","EEM"
2009-11-02,27.0443,1042.88,29.78,4488.7,318.23,38.13
2009-11-03,26.9643,1045.41,28.81,4547.7,317.33,38.19
2009-11-04,27.2586,1046.5,27.72,4575.4,316.92,38.9
2009-11-05,27.7186,1066.63,25.43,4531.4,317.43,39.7
2009-11-06,27.7629,1069.3,24.19,4415.4,317.96,39.65
2009-11-09,28.78,1093.08,23.15,4519,318.91,41.11
2009-11-10,28.9971,1093.01,22.84,4496.4,319.1,40.92
2009-11-11,29.0357,1098.51,23.04,4515.7,319.17,41.27
2009-11-12,28.8557,1087.24,24.24,4417.7,319.15,40.35
2009-11-13,29.2071,1093.48,23.36,4401.2,319.15,41.04
2009-11-16,29.5186,1109.3,22.89,4541.7,321.38,42.07
2009-11-17,29.5714,1110.32,22.41,4556.7,321.25,41.92
2009-11-18,29.4229,1109.8,21.63,4562,321.24,41.59
2009-11-19,28.6443,1094.9,22.63,4478.4,321.3,40.82
2009-11-20,28.56,1091.38,22.19,4460.9,321.28,40.65
2009-11-23,29.4114,1106.24,21.16,4475,321.55,41.5
2009-11-24,29.2057,1105.65,20.47,4401.3,322.21,41.27
2009-11-25,29.17,1110.63,20.48,4514.3,322.95,41.75
2009-11-27,28.6557,1091.49,24.74,4443.5,324.14,40.13
2009-11-30,28.5586,1095.63,24.51,4495.3,324.2,40.52
2009-12-01,28.1386,1108.86,21.92,4541.4,324.22,41.68
2009-12-02,28.0329,1109.24,21.12,4466.7,323.56,41.85
2009-12-03,28.0686,1099.92,22.46,4459.5,322.66,41.46
2009-12-04,27.6171,1105.98,21.25,4414.2,321.83,41.84
2009-12-07,26.9929,1103.25,22.1,4372,321.13,41.48
2009-12-08,27.1243,1091.94,23.69,4323.7,322.06,40.71
2009-12-09,28.2571,1095.95,22.66,4225.6,322.07,40.96
2009-12-10,28.0614,1102.35,22.32,4229.2,321.3,41.2
2009-12-11,27.81,1106.41,21.59,4229,321.06,41.35
2009-12-14,28.14,1114.11,21.15,4251.5,320.82,41.63
2009-12-15,27.7386,1107.93,21.49,4276.1,319.63,41.2
2009-12-16,27.8614,1109.18,20.54,4351.9,320.11,41.44
2009-12-17,27.4086,1096.08,22.51,4315.9,320.56,40.25
2009-12-18,27.9186,1102.47,21.68,4333.3,320.05,40.36
2009-12-21,28.3186,1114.05,20.49,4303,318.48,40.31
2009-12-22,28.6229,1118.02,19.54,4319,317.18,40.39
2009-12-23,28.8714,1120.59,19.71,4423.8,317.48,40.79
2009-12-24,29.8629,1126.48,19.47,4458.2,316.69,41.2
2009-12-28,30.23,1127.78,19.93,4524.6,316.49,41.34
2009-12-29,29.8714,1126.2,20.01,4526.9,316.74,41.18
2009-12-30,30.2343,1126.42,19.96,4537.8,316.52,41.36
2010-01-04,30.5729,1132.99,20.04,4649.4,317.05,42.71
2010-01-05,30.6257,1136.52,19.35,4654,318.38,43.02
2010-01-06,30.1386,1137.14,19.16,4735.2,317.51,43.11
2010-01-07,30.0829,1141.69,19.06,4689.5,317.04,42.86
2010-01-08,30.2829,1144.98,18.13,4689.2,317.24,43.2
2010-01-11,30.0157,1146.98,17.55,4669,318.54,43.11
2010-01-12,29.6743,1136.22,18.25,4577.7,319.98,42.42
2010-01-13,30.0929,1145.68,17.85,4546.5,319.17,42.55
2010-01-14,29.9186,1148.46,17.63,4533.3,319.81,42.44
2010-01-15,29.4186,1136.03,17.91,4470.1,320.33,41.9493
2010-01-19,30.72,1150.23,17.58,4492.4,319.55,42.8
2010-01-20,30.2464,1138.04,18.68,4426,319.55,41.77
2010-01-21,29.7246,1116.48,22.27,4367.3,319.92,40.5075
2010-01-22,28.25,1091.76,27.31,4308.3,319.81,39.61
2010-01-25,29.0107,1096.78,25.41,4334.3,320.2,39.9
2010-01-26,29.42,1092.17,24.55,4295.2,320.2,39.07
2010-01-27,29.6977,1097.5,23.14,4228.7,320.14,38.97
2010-01-28,28.47,1084.53,23.73,4209.7,319.56,38.7
2010-01-29,27.4376,1073.87,24.62,4176.2,320.23,38.28
2010-02-01,27.8186,1089.19,22.59,4237.1,319.26,39.31
2010-02-02,27.98,1103.32,21.48,4357.8,319.83,39.63
2010-02-03,28.4614,1097.28,21.6,4330.6,318.92,39.4
2010-02-04,27.4357,1063.11,26.08,4173.8,319.58,37.62
2010-02-05,27.9229,1066.19,26.11,4079.5,320.02,37.2
2010-02-08,27.7314,1056.74,26.51,4115.9,319.82,36.83
2010-02-09,28.0271,1070.52,26,4189.8,319.35,38.03
2010-02-10,27.8737,1068.13,25.4,4216.1,318.47,37.93
2010-02-11,28.3814,1078.47,23.96,4272.8,318,38.93
2010-02-12,28.6257,1075.51,22.73,4221.7,318.42,38.44
2010-02-16,29.0571,1094.87,22.25,4359,318.84,39.43
2010-02-17,28.9357,1099.51,21.72,4360,317.84,39.57
2010-02-18,28.9897,1106.75,20.63,4417.4,317.2,39.72
2010-02-19,28.81,1109.17,20.02,4446.5,317.2,39.38
2010-02-22,28.6309,1108.01,19.94,4450.2,317.31,39.43
2010-02-23,28.1513,1094.6,21.37,4372.3,318.85,38.52
2010-02-24,28.6651,1105.24,20.27,4419.2,319.05,38.89
2010-02-25,28.8571,1102.94,20.1,4331.9,319.67,38.57
2010-02-26,29.2314,1104.49,19.5,4408.4,320.26,38.96
2010-03-01,29.8557,1115.71,19.26,4368,319.86,39.62
2010-03-02,29.8357,1118.31,19.06,4417.7,320.42,40.066
2010-03-03,29.9043,1118.79,18.83,4476.2,320.98,40.12
2010-03-04,30.1014,1122.97,18.72,4427.5,320.83,39.91
2010-03-05,31.2786,1138.7,17.42,4478.8,320.23,40.95
2010-03-08,31.2971,1138.5,17.79,4485.7,319.7,40.98
2010-03-09,31.86,1140.45,17.92,4459.3,320.09,41.21
2010-03-10,32.12,1145.61,18.57,4476.3,319.8,41.5
2010-03-11,32.2143,1150.24,18.06,4462.6,319.88,41.51
2010-03-12,32.3714,1149.99,17.58,4439.4,319.88,41.37
2010-03-15,31.9771,1150.51,18,4376.8,320.2,41.07
2010-03-16,32.0643,1159.46,17.69,4454.5,321.14,41.6
2010-03-17,32.0171,1166.21,16.91,4510.7,321.39,42.05
2010-03-18,32.0929,1165.83,16.62,4486.8,320.71,41.73
2010-03-19,31.75,1159.9,16.97,4420,320.6,41.19
2010-03-22,32.1071,1165.81,16.87,4430.9,320.77,41.34
2010-03-23,32.6229,1174.17,16.35,4431.7,320.77,41.63
2010-03-24,32.7671,1167.72,17.55,4381.3,318.16,41.01
2010-03-25,32.3786,1165.73,18.4,4366,317.16,40.9
2010-03-26,32.9857,1166.59,17.77,4348,317.16,41.1
2010-03-29,33.1986,1173.22,17.59,4446.4,318.13,41.84
2010-03-30,33.6921,1173.27,17.13,4462.3,317.89,42
2010-03-31,33.5714,1169.43,17.59,4493.7,318.52,42.1225
2010-04-01,33.71,1178.1,17.47,4557.7,318.21,43.22
2010-04-05,34.07,1187.44,17.02,4632.7,316.6,43.61
2010-04-06,34.22,1189.44,16.23,4638.2,316.57,43.74
2010-04-07,34.3714,1182.45,16.62,4612,317.8,43.36
2010-04-08,34.2786,1186.44,16.48,4575.6,317.93,43.5125
2010-04-09,34.5414,1194.37,16.14,4579.2,318.1,43.78
2010-04-12,34.6129,1196.48,15.58,4573.3,319.36,43.43
2010-04-13,34.6329,1197.3,16.2,4575.8,319.73,43.34
2010-04-14,35.0986,1210.65,15.59,4638.8,319.47,43.98
2010-04-15,35.56,1211.67,15.89,4646.3,319.73,43.74
2010-04-16,35.3429,1192.13,18.36,4569.7,319.73,42.46
2010-04-19,35.2957,1197.52,17.34,4491.8,320.21,42.29
2010-04-20,34.9414,1207.17,15.73,4536.6,319.93,42.79
2010-04-21,37.0314,1205.94,16.32,4546.4,320.38,42.65
2010-04-22,38.0671,1208.67,16.47,4557,319.87,42.83
2010-04-23,38.69,1217.28,16.62,4609.1,319.47,43.06
2010-04-26,38.5,1212.05,17.47,4582.7,319.23,43.06
2010-04-27,37.4343,1183.71,22.81,4508.9,320.58,41.515
2010-04-28,37.3714,1191.36,21.08,4525.9,319.14,41.87
2010-04-29,38.3771,1206.78,18.44,4572,319.96,42.56
2010-04-30,37.2986,1186.69,22.05,4618.4,320.96,42.05
2010-05-03,38.05,1202.26,20.19,4644.4,319.91,42.28
2010-05-04,36.9543,1173.6,23.84,4498.6,320.42,40.34
2010-05-05,36.5693,1165.9,24.91,4382.2,320.53,39.61
2010-05-06,35.1786,1128.15,32.8,4271.7,321.67,37.9901
2010-05-07,33.6943,1110.88,40.95,4211.2,321.67,38.19
2010-05-10,36.2843,1159.73,28.84,4288.1,320.32,40.94
2010-05-11,36.6457,1155.79,28.32,4286.2,319.91,40.2
2010-05-12,37.4414,1171.67,25.52,4299.4,319.8,40.7
2010-05-13,36.9086,1157.44,26.68,4266.7,320.1,40.32
2010-05-14,36.26,1135.68,31.24,4118.8,320.1,39.49
2010-05-17,36.3171,1136.94,30.84,4002.5,320.43,39.25
2010-05-18,36.0514,1120.8,33.55,3999,321.32,38.4275
2010-05-19,35.4771,1115.05,35.32,3958,321.54,38.06
2010-05-20,33.9657,1071.59,45.79,3892.1,323.1,36.165
2010-05-21,34.6171,1087.69,40.1,3890.5,323.44,37.34
2010-05-24,35.2514,1073.65,38.32,3890.9,322.8,36.95
2010-05-25,35.0314,1074.03,34.61,3822.5,323.09,36.55
2010-05-26,34.8727,1067.95,35.02,3919.9,322.16,36.53
2010-05-27,36.1929,1103.06,29.68,4042.4,321.22,38.74
2010-05-28,36.6971,1089.41,32.07,4009.2,321.44,38.1
2010-06-01,37.2614,1070.71,35.54,3951.1,321.44,37.405
2010-06-02,37.7071,1098.38,30.17,3966.6,320.35,38.71
2010-06-03,37.5886,1102.83,29.46,4024.3,320.02,38.57
2010-06-04,36.5664,1064.88,35.48,3899.3,321.82,37.2
2010-06-07,35.8486,1050.47,36.57,3893.6,321.63,36.62
2010-06-08,35.6186,1062,33.7,3911.6,321.79,37.46
2010-06-09,34.7429,1055.69,33.73,3990.6,321.93,37.26
2010-06-10,35.7871,1086.84,30.57,4034.4,320.53,38.56
2010-06-11,36.2157,1091.6,28.79,4008.9,322.03,38.76
2010-06-14,36.3257,1089.63,28.58,4065.8,321.87,38.77
2010-06-15,37.0986,1115.23,25.87,4129.7,321.92,39.94
2010-06-16,38.1786,1114.61,25.92,4158.7,322.15,39.94
2010-06-17,38.8386,1116.04,25.05,4159.6,323.59,39.74
2010-06-18,39.1534,1117.51,23.95,4150.9,323.39,39.92
2010-06-21,38.5957,1113.2,24.88,4169.4,323.61,40.61
2010-06-22,39.1214,1095.31,27.05,4135.8,324.38,39.83
2010-06-23,38.71,1092.04,26.91,4068.6,324.94,39.67
2010-06-24,38.4286,1073.69,29.74,4079.8,325.43,38.97
2010-06-25,38.1,1076.76,28.53,4161.5,325.43,39.43
2010-06-28,38.3286,1074.57,29,4133.2,326.55,39.16
2010-06-29,36.5957,1041.24,34.13,4013.6,326.89,37.57
2010-06-30,35.9329,1030.71,34.54,4026,327.17,37.32
2010-07-01,35.4971,1027.37,32.86,3936.8,328.75,37.59
2010-07-02,35.2771,1022.58,30.12,3905.2,328.35,37.75
2010-07-06,35.5186,1028.06,29.65,3909,329.39,38.45
2010-07-07,36.9521,1060.27,26.84,3992.5,328.94,39.3
2010-07-08,36.87,1070.25,25.71,4041.6,328.34,39.49
2010-07-09,37.0886,1077.96,24.98,4065,328.17,39.975
2010-07-12,36.755,1078.75,24.43,4012.8,328.29,39.65
2010-07-13,35.9711,1095.34,24.56,4097.8,328.29,40.11
2010-07-14,36.1039,1095.17,24.89,4098.8,328.99,40.03
2010-07-15,35.9214,1096.48,25.14,4106.1,330.75,39.84
2010-07-16,35.7,1064.88,26.25,4072.3,331.12,38.65
2010-07-19,35.0829,1071.25,25.97,4083.2,331.35,39.16
2010-07-20,35.9843,1083.48,23.93,4102.9,331.32,40.08
2010-07-21,36.32,1069.59,25.64,4082.9,331.69,39.67
2010-07-22,37.0034,1093.67,24.63,4194.3,331.81,40.87
2010-07-23,37.1343,1102.66,23.47,4178.5,331.43,41.15
2010-07-26,37.04,1115.01,22.73,4178.4,331.68,41.43
2010-07-27,37.7257,1113.84,23.19,4122.7,331.48,41.36
2010-07-28,37.28,1106.13,24.25,4132.5,332.04,41.13
2010-07-29,36.8729,1101.53,24.13,4200.8,332.62,41.2
2010-07-30,36.75,1101.6,23.5,4252.6,333.49,41.4
2010-08-02,37.4071,1125.86,22.01,4350.7,333.95,42.475
2010-08-03,37.4186,1120.46,22.63,4383.5,335.22,42.27
2010-08-04,37.5686,1127.24,22.21,4409.3,334.54,42.33
2010-08-05,37.3857,1125.81,22.1,4396.7,335.1,42.14
2010-08-06,37.1559,1121.64,21.74,4324.3,335.78,42.08
2010-08-09,37.3929,1127.79,22.14,4337.6,336.2,42.3
2010-08-10,37.0586,1121.06,22.37,4281.8,335.68,41.72
2010-08-11,35.7414,1089.47,25.39,4198.7,336.29,40.39
2010-08-12,35.97,1083.61,25.73,4141.4,335.37,40.46
2010-08-13,35.5857,1079.25,26.24,4123.6,335.83,40.68
2010-08-16,35.3771,1079.38,26.1,4106.3,337.53,41.06
2010-08-17,35.9957,1092.54,24.33,4147,336.94,41.49
2010-08-18,36.1529,1094.16,24.59,4136.7,337.15,41.46
2010-08-19,35.6971,1075.63,26.44,4102.2,337.85,41.14
2010-08-20,35.6629,1071.69,25.49,4065.7,337.56,41.02
2010-08-23,35.1143,1067.36,25.66,4043.3,337.13,40.65
2010-08-24,34.2757,1051.87,27.46,3979.1,337.89,40.13
2010-08-25,34.6986,1055.33,26.7,3990.6,338.09,39.87
2010-08-26,34.3257,1047.22,27.37,4043.5,338.09,39.62
2010-08-27,34.5171,1064.59,24.45,4108.8,337.34,40.49
2010-08-30,34.6429,1048.92,27.21,4106.5,337.75,39.82
2010-08-31,34.7286,1049.33,26.05,4017.7,338.87,40.06
2010-09-01,35.7614,1080.29,23.89,4097.9,337.69,41.47
2010-09-02,36.0243,1090.1,23.19,4137.9,337.29,41.54
2010-09-03,36.9671,1104.51,21.31,4150.6,336.79,42.03
2010-09-07,36.83,1091.84,23.8,4154.7,337.83,41.42
2010-09-08,37.56,1098.87,23.25,4169.5,337.33,41.868
2010-09-09,37.5814,1104.18,22.81,4159.8,336.17,42.112
2010-09-10,37.63,1109.55,21.99,4211.7,335.98,42.26
2010-09-13,38.1486,1121.9,21.21,4252.6,336.77,43.27
2010-09-14,38.2943,1121.1,21.56,4267.2,338.3,43.25
2010-09-15,38.6029,1125.07,22.1,4246.5,336.77,43.31
2010-09-16,39.51,1124.66,21.72,4212.3,336.38,43.09
2010-09-17,39.3386,1125.59,22.01,4206.6,336.45,43.02
2010-09-20,40.4614,1142.71,21.5,4240.3,336.67,43.7
2010-09-21,40.5386,1139.78,22.35,4197.4,337.69,43.57
2010-09-22,41.1071,1134.28,22.51,4192.8,339.93,43.6
2010-09-23,41.2743,1124.83,23.87,4207.7,339.77,43.32
2010-09-24,41.76,1148.67,21.71,4264.2,339.77,44.12
2010-09-27,41.5949,1142.16,22.54,4251.3,340.75,44.0375
2010-09-28,40.98,1147.7,22.6,4245,341.25,44.36
2010-09-29,41.0529,1144.73,23.25,4303.8,341.62,44.51
2010-09-30,40.5357,1141.2,23.7,4358.7,341.81,44.77
2010-10-01,40.36,1146.24,22.5,4386.3,341.79,45.43
2010-10-04,39.8057,1137.03,23.53,4373.1,342.59,45.29
2010-10-05,41.2771,1160.75,21.76,4441.5,343.3,46.11
2010-10-06,41.3129,1159.97,21.49,4460.5,344.63,46.09
2010-10-07,41.3171,1158.06,21.56,4398.4,345.04,45.68
2010-10-08,42.01,1165.15,20.71,4489.5,345.18,46.23
2010-10-11,42.1943,1165.32,18.96,4489.4,345.21,46.2
2010-10-12,42.6486,1169.77,18.93,4488.9,345,46.01
2010-10-13,42.8771,1178.1,19.07,4531.6,345.26,46.855
2010-10-14,43.1871,1173.81,19.88,4517.9,345.14,46.775
2010-10-15,44.9629,1176.19,19.03,4453.9,344.27,46.72
2010-10-18,45.4286,1184.71,19.09,4511.6,344.7,46.74
2010-10-19,44.2129,1165.9,20.63,4379.8,344.02,45.26
2010-10-20,44.3614,1178.17,19.79,4481.6,345.15,45.98
2010-10-21,44.2171,1180.26,19.27,4406.2,344.63,45.98
2010-10-22,43.9243,1183.08,18.78,4442.1,344.53,46.03
2010-10-25,44.12,1185.62,19.85,4481.3,345.04,46.53
2010-10-26,44.0071,1185.64,20.22,4494,343.64,46.49
2010-10-27,43.9757,1182.45,20.71,4464.3,342.27,45.7
2010-10-28,43.6057,1183.78,20.88,4487.4,343.59,45.99
2010-10-29,42.9971,1183.26,21.2,4470.2,344.18,46.12
2010-11-01,43.4543,1184.38,21.83,4511.5,344.45,46.63
2010-11-02,44.1943,1193.57,21.57,4553.4,345.31,47.205
2010-11-03,44.6857,1197.96,19.56,4576.8,344.85,47.5
2010-11-04,45.4671,1221.06,18.52,4679.8,347.07,48.58
2010-11-05,45.3043,1225.85,18.26,4699.3,347.07,48.49
2010-11-08,45.5171,1223.25,18.29,4718,344.91,48.295
2010-11-09,45.1543,1213.4,19.08,4737.8,343.94,47.68
2010-11-10,45.4329,1218.71,18.47,4746,342.44,48.03
2010-11-11,45.2364,1213.54,18.64,4726.8,342.41,47.56
2010-11-12,44.0043,1199.21,20.61,4566.7,341.35,46.41
2010-11-15,43.8621,1197.75,20.2,4583.4,339.21,46.39
2010-11-16,43.0843,1178.34,22.58,4438.4,339.41,45.1675
2010-11-17,42.9286,1178.59,21.76,4394.5,339.55,45.4
2010-11-18,44.0614,1196.69,18.75,4482.4,338.99,46.48
2010-11-19,43.8186,1199.73,18.04,4440.7,339.25,46.51
2010-11-22,44.7657,1197.84,18.37,4428.5,340.12,46.37
2010-11-23,44.1043,1180.73,20.63,4413.1,340.39,44.9
2010-11-24,44.9707,1198.35,19.56,4517,338.28,45.935
2010-11-26,45.1086,1189.4,22.22,4509,338.51,44.8
2010-11-29,45.2671,1187.76,21.53,4567.5,337.43,45.15
2010-11-30,44.45,1180.55,23.54,4518.6,337.78,44.78
2010-12-01,45.2,1206.07,21.36,4653.8,335.92,46.065
2010-12-02,45.45,1221.53,19.39,4716.5,336.11,46.97
2010-12-03,45.3486,1224.71,18.01,4776.9,336.28,47.14
2010-12-06,45.7357,1223.12,18.02,4785.4,338.29,47.06
2010-12-07,45.4586,1223.75,17.99,4761.4,335.84,46.84
2010-12-08,45.8586,1228.28,17.74,4762.9,333.92,46.54
2010-12-09,45.6796,1233,17.25,4762.2,334.28,46.385
2010-12-10,45.7943,1240.4,17.61,4737.8,333.75,46.59
2010-12-13,45.9529,1240.46,17.55,4794.5,334.78,46.89
2010-12-14,45.7557,1241.59,17.61,4778.5,333.01,46.96
2010-12-15,45.7657,1235.23,17.94,4784.9,331.98,46.2
2010-12-16,45.8929,1242.87,17.39,4750.8,331.73,46.33
2010-12-17,45.8014,1243.91,16.11,4780.1,333.59,46.405
2010-12-20,46.03,1247.08,16.41,4830.1,333.91,46.185
2010-12-21,46.315,1254.6,16.49,4857.5,334.23,46.5
2010-12-22,46.4514,1258.84,15.45,4890,334.22,46.6625
2010-12-23,46.2286,1256.77,16.47,4915.7,333.86,46.61
2010-12-27,46.3829,1257.54,17.67,4899.3,334.58,46.46
2010-12-28,46.4957,1258.51,17.52,4931.6,333.67,46.5
2010-12-29,46.47,1259.78,17.28,4924,335.36,47.07
2010-12-30,46.2371,1257.88,17.52,4865.2,335.89,47.31
2010-12-31,46.08,1257.64,17.75,4943.4,336.84,47.642
2011-01-03,47.0814,1271.87,17.61,4961.4,337.12,48.1
2011-01-04,47.3271,1270.2,17.38,4877.3,336.84,48.32
2011-01-05,47.7143,1276.56,17.02,4925.6,334.01,48.2
2011-01-06,47.6757,1273.85,17.4,4855.8,334.21,47.685
2011-01-07,48.0171,1271.5,17.14,4826.5,335.25,47.25
2011-01-10,48.9221,1269.75,17.54,4883.4,335.57,46.76
2011-01-11,48.8057,1274.48,16.89,4957.6,334.89,47.255
2011-01-12,49.2029,1285.96,16.24,5003.8,335.14,48.21
2011-01-13,49.3829,1283.76,16.39,4986.5,336.84,47.79
2011-01-14,49.7829,1293.24,15.46,4999.1,336.57,47.93
2011-01-18,48.6643,1295.02,15.87,5004.7,336.33,47.86
2011-01-19,48.4057,1281.92,17.31,4994.8,337.3,47.49
2011-01-20,47.5257,1280.26,17.99,4934.4,335.32,46.97
2011-01-21,46.6743,1283.35,18.47,4959.9,335.84,46.48
2011-01-24,48.2071,1290.84,17.65,4925.8,337.12,46.8425
2011-01-25,48.7714,1291.18,17.59,4844.8,337.88,46.555
2011-01-26,49.1214,1296.63,16.64,4935.3,336.85,46.97
2011-01-27,49.03,1299.54,16.15,4897.7,337.21,46.81
2011-01-28,48.0143,1276.34,20.04,4991.9,337.7,45.33
2011-01-31,48.4743,1286.12,19.53,5094.3,337.86,45.81
2011-02-01,49.29,1307.59,17.63,5094.8,337.71,46.92
2011-02-02,49.1886,1304.03,17.3,5122.7,337.26,46.57
2011-02-03,49.0629,1307.1,16.69,5091.6,336.17,46.51
2011-02-04,49.5,1310.87,15.93,5038.9,335.16,46.4975
2011-02-07,50.2686,1319.05,16.28,5005.3,334.73,46.56
2011-02-08,50.7429,1324.57,15.81,5007.5,334.19,46.58
2011-02-09,51.1657,1320.88,15.87,5040,334.64,45.51
2011-02-10,50.6486,1321.87,16.09,5024.7,333.29,45.08
2011-02-11,50.9786,1329.15,15.69,4994.7,334,45.625
2011-02-14,51.3114,1332.32,15.95,5024.4,334.11,45.4
2011-02-15,51.4143,1328.01,16.37,4970.6,334.35,45.49
2011-02-16,51.8757,1336.32,16.72,5002.1,334.21,45.87
2011-02-17,51.1857,1340.43,16.59,5029,335.45,46.03
2011-02-18,50.08,1343.01,16.43,5030.7,335.3,46.31
2011-02-22,48.3729,1315.44,20.8,5127.5,337.18,44.83
2011-02-23,48.9457,1307.4,22.13,5239.6,337.47,44.871
2011-02-24,48.9829,1306.1,21.32,5217.3,338.39,44.98
2011-02-25,49.7371,1319.88,19.22,5282.8,338.62,45.52
2011-02-28,50.4586,1327.22,18.35,5285.1,338.97,45.79
2011-03-01,49.9014,1306.33,21.01,5372.5,339.23,45.32
2011-03-02,50.3029,1308.44,20.7,5446.8,338.96,45.94
2011-03-03,51.3657,1330.97,18.6,5444.5,337.25,46.8525
2011-03-04,51.4286,1321.15,19.06,5505.3,338.33,46.895
2011-03-07,50.7657,1310.13,20.66,5494.2,338.76,46.24
2011-03-08,50.8229,1321.82,19.82,5442.6,337.46,46.86
2011-03-09,50.3529,1320.02,20.22,5455.2,338.4,46.95
2011-03-10,49.5243,1295.11,21.88,5381.5,338.8,45.56
2011-03-11,50.2843,1304.28,20.08,5328.1,338.8,46.03
2011-03-14,50.5086,1296.39,21.13,5319.5,340.99,46.3
2011-03-15,49.3471,1281.87,24.32,5117.3,341.44,45.53
2011-03-16,47.1443,1256.88,29.4,5149.2,342.78,44.6
2011-03-17,47.8057,1273.72,26.37,5323.3,343.16,45.15
2011-03-18,47.2386,1279.2,24.44,5336.6,343.05,45.23
2011-03-21,48.4714,1298.38,20.61,5378.6,341.81,46.0975
2011-03-22,48.7429,1293.77,20.21,5434.2,341.66,46.24
2011-03-23,48.4557,1297.54,19.17,5445.9,341.46,46.85
2011-03-24,49.2814,1309.66,18,5465.2,341.27,47.39
2011-03-25,50.22,1313.8,17.91,5462.6,340.81,47.34
2011-03-28,50.0629,1310.19,19.44,5399.9,339.95,47.095
2011-03-29,50.1371,1319.44,18.16,5418.8,339,47.64
2011-03-30,49.8043,1328.26,17.71,5405.5,339.23,48.25
2011-03-31,49.7868,1325.83,17.74,5515.1,339.54,48.67
2011-04-01,49.2229,1332.41,17.4,5559.3,339.53,49.45
2011-04-04,48.7414,1332.87,17.5,5609.3,339.51,49.87
2011-04-05,48.4129,1332.63,17.25,5630.1,338.57,49.77
2011-04-06,48.2914,1335.54,16.9,5640.3,338.04,50.04
2011-04-07,48.2971,1333.51,17.11,5660.7,338.03,49.99
2011-04-08,47.8657,1328.17,17.87,5775.3,338.03,50.04
2011-04-11,47.2571,1324.46,16.59,5697.2,338.63,49.45
2011-04-12,47.4857,1314.16,17.09,5545.9,340.11,48.52
2011-04-13,48.0186,1314.41,16.92,5579.5,340.46,48.92
2011-04-14,47.4886,1314.52,16.27,5587,340.59,49.07
2011-04-15,46.78,1319.68,15.32,5636.5,341.6,49.135
2011-04-18,47.4071,1305.14,16.96,5567.7,342.06,47.9
2011-04-19,48.2657,1312.62,15.83,5581.4,342.52,48.5899
2011-04-20,48.9157,1330.36,15.07,5679.5,342.7,49.74
2011-04-21,50.0994,1337.38,14.69,5707.2,343.35,50.175
2011-04-25,50.4299,1335.25,15.77,5710.9,343.7,49.77
2011-04-26,50.06,1347.24,15.62,5706,344.27,50.2
2011-04-27,50.0214,1355.66,15.35,5709.1,344.19,50.11
2011-04-28,49.5357,1360.48,14.62,5700.7,345.69,49.7
2011-04-29,50.0186,1363.61,14.75,5758.4,345.96,50
2011-05-02,49.4686,1361.22,15.99,5724.6,346.6,50.01
2011-05-03,49.7429,1356.62,16.7,5637.5,346.85,48.895
2011-05-04,49.9386,1347.32,17.08,5551.6,347.32,48.09
2011-05-05,49.5357,1335.1,18.2,5189.5,347.64,47.63
2011-05-06,49.5229,1340.2,18.4,5114.6,347.77,48.25
2011-05-09,49.6571,1346.29,17.16,5298.2,347.09,48.34
2011-05-10,49.9214,1357.16,15.91,5373.7,346.79,48.91
2011-05-11,49.6043,1342.08,16.95,5163.8,346.97,47.83
2011-05-12,49.51,1348.65,16.03,5163.6,346.43,47.97
2011-05-13,48.6429,1337.77,17.07,5182.4,346.87,46.92
2011-05-16,47.6143,1329.47,18.24,5122.7,347.37,46.85
2011-05-17,48.02,1328.98,17.55,5101.3,347.27,47
2011-05-18,48.5529,1340.68,16.23,5238.7,346.81,47.76
2011-05-19,48.6471,1343.6,15.52,5179.7,346.59,47.45
2011-05-20,47.8886,1333.27,17.43,5219.6,346.82,47.07
2011-05-23,47.7714,1317.37,18.27,5130.8,346.59,46.09
2011-05-24,47.4557,1316.28,17.82,5191.2,346.72,46.55
2011-05-25,48.1114,1320.47,17.07,5280.3,346.82,46.65
2011-05-26,47.8571,1325.69,16.09,5265.4,348.15,47.25
2011-05-27,48.2014,1331.1,15.98,5297,346.63,47.75
2011-05-31,49.69,1345.2,15.45,5361.7,349.07,48.53
2011-06-01,49.3586,1314.55,18.3,5280.7,350.39,47.66
2011-06-02,49.4431,1312.94,18.09,5295.3,349.6,48.11
2011-06-03,49.0629,1300.16,17.95,5305,349.99,47.87
2011-06-06,48.2914,1286.17,18.49,5246.4,350.63,47.1
2011-06-07,47.4343,1284.94,18.07,5279,350.74,47.47
2011-06-08,47.4629,1279.56,18.79,5334.4,351.32,47.13
2011-06-09,47.3557,1289,17.77,5384.9,350.46,47.5
2011-06-10,46.5571,1270.98,18.86,5324.6,350.31,46.47
2011-06-13,46.6571,1271.83,19.61,5276.8,350.17,46.39
2011-06-14,47.4914,1287.87,18.26,5324.6,349.13,47.09
2011-06-15,46.6786,1265.42,21.32,5144.5,350.45,46.08
2011-06-16,46.4514,1267.64,22.73,5122.4,349.77,45.73
2011-06-17,45.7514,1271.5,21.85,5079.2,350.19,45.79
2011-06-20,45.0457,1278.36,19.99,5063.1,350.04,45.72
2011-06-21,46.4714,1295.52,18.86,5074.4,350.13,46.56
2011-06-22,46.0871,1287.14,18.52,5110.4,350.44,45.64
2011-06-23,47.3186,1283.5,19.29,4924.7,350.27,45.58
2011-06-24,46.6214,1268.45,21.1,4895.4,350.49,45.5
2011-06-27,47.4343,1280.1,20.56,4879.7,349.67,46.03
